task_id	batch	dependencies	target_files	actions	hunk_ids	unit_ids	unit_ledger	pg18_chinese_source	old_english	new_english	historical_reference	status	acceptance	evidence
T20-3272cefb546182	5	"[""P20-BATCH-4""]"	"[""zh/20/ref/pg_dump.sgml""]"	"[""delete""]"	"[""H20-ca840dcaded2071a""]"	"[""U20-0d3bc12ff797f055""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pg_dump.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pg_dump.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-32b3535b02fe82	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-873bb330885eeafe"",""U20-c14fde4815bcaed8"",""U20-9785cd58d48d4e6e"",""U20-f8458368f2564024"",""U20-0c39bce7c33bfaa9"",""U20-93f61e33436445a1"",""U20-d1785b5cc98ef5f6"",""U20-d465e4b8d3dd111e"",""U20-093658e0b9741cae"",""U20-7692a8fe3131df1c"",""U20-a50a551e6bf08f2c"",""U20-59703d99c4e336c5"",""U20-fcd62b0dab7d2a38"",""U20-26e8f54e56a656eb"",""U20-ae4266390702667a"",""U20-1f444f09a3d0bc79"",""U20-ed8bf736b07ed66a"",""U20-92b58852550fb9ee"",""U20-c64d11a38a3041b7"",""U20-ff70a6c3fcf335b2"",""U20-82ecdf8eab2d7027"",""U20-b6b1c07bd2c61102"",""U20-320a5f267e1a5c6b"",""U20-f294739d96e489b4""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-337f57bc4b7c66	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-2ffafd094146cb10"",""U20-5705800468512d0a"",""U20-82ba237365a25523"",""U20-ea45423d7d7f7938"",""U20-0b18e0d0dba8bf69"",""U20-8dd3ec30f3a968f6"",""U20-f22286f325c5f212"",""U20-a68d9ca276dc9f8a"",""U20-b6dff139da008acb"",""U20-2f76452b0a747f48"",""U20-8da36eb73ded9c9f"",""U20-6932161c18dd6452"",""U20-f29d6f40c36c8542"",""U20-8f323fb2d78c4b28"",""U20-d60ed50bc96d8be0"",""U20-396f595537f8822f"",""U20-e74305fa1aa94839"",""U20-626602cbbb220956"",""U20-be0818b340ac906b"",""U20-e7fa2edc3577c693"",""U20-0a63a56438163276"",""U20-7d1d9212b8d9f7c7"",""U20-dfdcd2a897d61536"",""U20-fdb1034e6200f969""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-34409662c7b94d	5	"[""P20-BATCH-4""]"	"[""zh/20/func/func-matching.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-ebda133e2ec67aab""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-387e0c26cc615e	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-0439812d7ba1f4bc"",""U20-5516607d1fcd1fdc"",""U20-45f652f59f2830fc"",""U20-a5252db2eca71985"",""U20-c87769079fb56583"",""U20-bed2612ca769469d"",""U20-cadb3ea919001bb5"",""U20-f677d398ccd1b4b0"",""U20-e7000c6766523b81"",""U20-6499c53a38e88f1b"",""U20-2b2a9b85a4f2fa65"",""U20-38ad8b52d078dd09"",""U20-70ea310a24b83c4c"",""U20-8a056384e02f9f80"",""U20-cf9ce9c005b1c0c7"",""U20-0cb8515a7a96a68c"",""U20-3d2dcbcc8f914231"",""U20-bbe616ce20d1c3b1"",""U20-bc7cbec1e196bcd9"",""U20-0bfdc2fb8d77632f"",""U20-a8c9ecdcd1896326"",""U20-337d25fc48a8f8ab"",""U20-45ee12e8a164be4c"",""U20-1b48942bf666dc44""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-39636c0ba3625e	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-03b908665bf0e615"",""U20-7ee58423d319ad90"",""U20-b0b0a32821ffa82e"",""U20-d24eb9db970cd427"",""U20-dfb0e7f5d91224d7"",""U20-a135f55cc23da593"",""U20-00d73a1a8f5fe05a"",""U20-a1540c9079fb0a03"",""U20-7a393f21485d9545"",""U20-bc6fecce646f1640"",""U20-549036fff22cb3df"",""U20-95b005029a17dde9"",""U20-3361c1c89e69d1dc"",""U20-c708dda3af086806"",""U20-105d3faa99adc6a2"",""U20-2699a5eba946d2b4"",""U20-d6124ba49b9437cc"",""U20-08b473465ce870bc"",""U20-7128ec304be302ba"",""U20-b4d7e921552f8a01"",""U20-41519755ce0a4c1e"",""U20-968a7eb0976ce057"",""U20-307a508ddab70191"",""U20-5dbf7f694419866e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-39ba7deb45ab8f	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-7a5f67750b82b1ed"",""U20-5f0d738dedab1233"",""U20-4f9f8b23d2096beb"",""U20-e3269a4ca98809b5"",""U20-650ded34a2fdd689"",""U20-6178b5bdc9d86236"",""U20-d877e7597f7f2009"",""U20-c7e578c49a3dc599"",""U20-99426dac865972b5"",""U20-00461d31b18be6d6"",""U20-72b41341e22b21cf"",""U20-f90b84055d97a31c"",""U20-e2f38b0f020834b8"",""U20-576447dc25e7467a"",""U20-5127b072f2a81fd6"",""U20-035496b45e426b78"",""U20-67939dc37239be63"",""U20-78f34e2ae990c4cd"",""U20-78c4dfdad6fe79a9"",""U20-c590da3cf2fc7b08"",""U20-7d7654dd68cf8b78"",""U20-9b167f3e287c44a5"",""U20-fb036a976fee1f15"",""U20-adf551a24b7ff455""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3a28ea92a355a9	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-801792bb744fa12f"",""U20-dd85f9905262ec39"",""U20-431574fc96e76b92"",""U20-df24036c31894c1c"",""U20-7960f22680eaa75c"",""U20-c9d551aeaf55739d"",""U20-24d4c62ce77de68e"",""U20-6d08f83bf6347056"",""U20-869a9d4a2afb5b44"",""U20-779532551568243f"",""U20-8cd374f56d1d4723"",""U20-466a636db313cf28"",""U20-1dd14244d487d234"",""U20-996b2f313a60b992"",""U20-b7ec28bc4e95450f"",""U20-47f5110cdaa1800f"",""U20-4b9bb91704602222"",""U20-16fe6d8593b315dc"",""U20-a7bd4331dac73cd1"",""U20-194bdbba0f7d5b91"",""U20-c0e8447331e32357"",""U20-9d032d733d894dfa"",""U20-ca272989bf491133"",""U20-bc23845726020a58""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3a91cf0b9c4618	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-f7896a8a70fb6c5b"",""U20-a90ec5d2c31f4344"",""U20-569f39e54cf89cc1"",""U20-09327f1e80673fbf"",""U20-2f350793df43aa41"",""U20-05b5b02b1927b513"",""U20-430454154a594502"",""U20-fecf24f18c28e686"",""U20-fe2509909dcc1b24"",""U20-8f02d4c326dc124e"",""U20-8c9b219e56115ac6"",""U20-bb301a522b57a4c4"",""U20-e9078d73f90fade2"",""U20-7489460444ef02da"",""U20-daecc0fe06cade46"",""U20-15eb46748068ea27"",""U20-4eb55ec24cc66e53"",""U20-5e87246794739406"",""U20-13a554367069e824"",""U20-709c2a83cb066934"",""U20-9f0ecd0a350edd0c"",""U20-e843bcf4e5d3254c"",""U20-5ddcab9197bd473f"",""U20-a94a4866c461fad1""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3aaa2cbda9d94c	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-0c0cf10df0b4f3b1"",""U20-af86bada841be915"",""U20-adf888eddde46b0b"",""U20-1f4a8d4be1b49e20"",""U20-8ec680cd0804ce81"",""U20-50b996fae68e5200"",""U20-39b99daf6f8d7e07"",""U20-75a57556929fc03d"",""U20-205796d62da10ed7"",""U20-5c2efa5e1f55847e"",""U20-c9d422becf8cd68d"",""U20-c5a4f5d41c5a80ca"",""U20-f81224d53cb3218d"",""U20-276c12d722ae8ee3"",""U20-3d5533f4e1260f77"",""U20-3ee2af827b904e77"",""U20-2e27b427d5f675cd"",""U20-dde81141d291309c"",""U20-0dec6016658a8e9d"",""U20-7ebae38c986e6423"",""U20-ae48f038249f7813"",""U20-b9463fb784a841ac"",""U20-bc76ac726b72125a"",""U20-a4180672d7bfbf9c""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3b3199ea36fbff	5	"[""P20-BATCH-4""]"	"[""zh/20/charset.sgml""]"	"[""delete""]"	"[""H20-18f446130711d290"",""H20-84c040a350a72b99""]"	"[""U20-7fe404bda3d1eb8c"",""U20-1afdaeb56563771a"",""U20-7b55bbbd8e98a765"",""U20-dd87030bc72568f4"",""U20-b53e7a0aea9c542b"",""U20-35c2c17bfb03d976"",""U20-9c4f2879640601f2"",""U20-7f4c089ea6f2912f"",""U20-b2410414638ec274"",""U20-871a3d2e34c3ba44"",""U20-46cc137e1eeeb32f"",""U20-ecf08e587ce0754c"",""U20-74d068f5c82db880"",""U20-abfac962f74361a0"",""U20-a0f696461ea864a0"",""U20-0348b347a7d8b795"",""U20-e6581d93f049fef3"",""U20-672983f5c8ad3937"",""U20-3cb95517a8ed4cca"",""U20-809abb4ff765dba0"",""U20-f383cfb83a277863"",""U20-4798e64863fdaf8d"",""U20-26fdf791eaed836e"",""U20-e49fe5406ab7c85d""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/charset.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/charset.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3b8176cc9f45d5	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-eba596324b6c3979"",""U20-bea08a560a0fbed6"",""U20-d69edb67036b5534"",""U20-5e997b3b868cc2da"",""U20-74a0101905e3427b"",""U20-7100d9aae000b4bb"",""U20-b04614c601bb62d2"",""U20-cb6cf8322614d2a3"",""U20-0ab8e7f798544b82"",""U20-b0c58a2628b7954b"",""U20-f1dce273b572c35e"",""U20-327dd9010558b1c1"",""U20-b25dc079fde977a8"",""U20-24733b3dbb94475f"",""U20-bb2d267bc363cd47"",""U20-7949a944679d57bc"",""U20-7bddbb1a92d11897"",""U20-73a6b47e90ec5411"",""U20-21a03dd0cad9808c"",""U20-60b7da7aaa4b03b6"",""U20-7185adfceb661e03"",""U20-c5bff4accb87a1b3"",""U20-725860f792901fe6"",""U20-5a6148d600cb4934""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3bccfc83421d3c	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-f871c4d3ed889976"",""U20-463ca65adac47c0f"",""U20-e5cad10d4eca15c0"",""U20-52b48ae6f3084a86"",""U20-1bd628b9b905291f"",""U20-993a776fd41f1a68"",""U20-3f8dda08600fb623"",""U20-3396854a7d65731b"",""U20-88d64e191a69c1b5"",""U20-7e1aefb0e9d819ed"",""U20-a413e00276c92eaf"",""U20-470d93e2eeab0fde"",""U20-a20ffcc7ff720de6"",""U20-29dd29254f183b0e"",""U20-3eb833324b9b1da3"",""U20-73760a0a064c62ca"",""U20-0daaa0ca005191ed"",""U20-4e9650fc6a66310e"",""U20-e4dba33e8ea78c1d"",""U20-766437b84a8ae4b6"",""U20-c140f4c7eb59e3fc"",""U20-fb126b7f80e23cc8"",""U20-958e7ebd532a8922"",""U20-939388e1fae9c91f""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3d3dd1f0eadf7f	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-9afbd34808d93fc6"",""U20-c8ccb94c775ab35d"",""U20-8820d5a157a13f6d"",""U20-29e50e3c768315cf"",""U20-4bcb45d715356fbd"",""U20-d3efe3ba0946bd43"",""U20-eb397f796a0ad41c"",""U20-277297ac949df06f"",""U20-eadf18f77b7d90ef"",""U20-3e42b26a370e938d"",""U20-7ff1c0e71ab491fe"",""U20-e84ef158461b8291"",""U20-93603224bc3b5142"",""U20-aa5b36b16efeb6dc"",""U20-03d98b2bdc10c263"",""U20-f73a08bd8aaad4c4"",""U20-39fd9b4637105534"",""U20-00f5e21ebf80cbc0"",""U20-7e306eb80352e090"",""U20-c4d637c38c7949ed"",""U20-159777661cf2e7fb"",""U20-385d22e28961e1eb"",""U20-6142b1292b0ba0c6"",""U20-5e43bd348eec8264""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-3fd3e660718c69	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-6e978fa50c7528a0"",""U20-0d13ef08acaa65d3"",""U20-a9469bbff84573d3"",""U20-1aa2753305500210"",""U20-6053ce8d3bf12c9f"",""U20-fdcb895849669ad9"",""U20-0c5d8c5f1178c223"",""U20-9910279a895106d1"",""U20-195b37f18af68094"",""U20-f69566d01e451133"",""U20-dccc2ff3802aabce"",""U20-b721fb01485e754c"",""U20-b2f4373cb261d0a9"",""U20-43a277b1dbceef95"",""U20-6e673b1469a2b2f8"",""U20-ae450109a33cacca"",""U20-5c3892301ac57296"",""U20-979ff114305d8e71"",""U20-c09a70ae6278a2d6"",""U20-0aac7571d4861138"",""U20-080420b40e0f0eae"",""U20-2a56d874462b3177"",""U20-4ecb030df14bc453"",""U20-e4210a7b26be4635""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-40dcf99db4373d	5	"[""P20-BATCH-4""]"	"[""zh/20/appendix-obsolete-libpq-fastpath.sgml""]"	"[""delete""]"	"[""H20-880ec4701d9cc3ba""]"	"[""U20-3bcf76fa9b6e61f8"",""U20-4630b6e49f5dde0a"",""U20-1981ecdcce495cb9"",""U20-8c91f91dd3e731a7"",""U20-cc8ca41d7b552d97"",""U20-faaa2838aa0c14cd"",""U20-e57361bba56755ad""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/libpq.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/libpq.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
