task_id	stage	dependencies	versions	target_files	action	hunk_or_group_ids	english_sources	chinese_sources	owner	status	acceptance
FILE-11-d5ecb866bfb8418a	2	INPUTS	11	html/sql-dropeventtrigger.html	content-change:generated-output	PG11-H004898,PG11-H004899,PG11-H004900	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropeventtrigger.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropeventtrigger.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-516a13d16e4b1d6e	2	INPUTS	11	html/sql-dropextension.html	content-change:generated-output	PG11-H004901,PG11-H004902,PG11-H004903	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropextension.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropextension.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-1d65ea8cf3821899	2	INPUTS	11	html/sql-dropforeigndatawrapper.html	content-change:generated-output	PG11-H004904,PG11-H004905,PG11-H004906	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropforeigndatawrapper.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropforeigndatawrapper.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-b30f7682b6d7ec96	2	INPUTS	11	html/sql-dropforeigntable.html	content-change:generated-output	PG11-H004907,PG11-H004908,PG11-H004909	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropforeigntable.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropforeigntable.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-36dab41ba981462d	2	INPUTS	11	html/sql-dropfunction.html	content-change:generated-output	PG11-H004910,PG11-H004911,PG11-H004912	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropfunction.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropfunction.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-1933eed4e629d04f	2	INPUTS	11	html/sql-dropgroup.html	content-change:generated-output	PG11-H004913	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropgroup.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropgroup.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-85289c6fce48411d	2	INPUTS	11	html/sql-dropindex.html	content-change:generated-output	PG11-H004914,PG11-H004915,PG11-H004916	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropindex.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropindex.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-5b996f7721c99de7	2	INPUTS	11	html/sql-droplanguage.html	content-change:generated-output	PG11-H004917,PG11-H004918,PG11-H004919	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droplanguage.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droplanguage.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-dcfa7722b2a6ac9c	2	INPUTS	11	html/sql-dropmaterializedview.html	content-change:generated-output	PG11-H004920,PG11-H004921,PG11-H004922	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropmaterializedview.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropmaterializedview.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-ae42f437d81c3e6b	2	INPUTS	11	html/sql-dropopclass.html	content-change:generated-output	PG11-H004923,PG11-H004924,PG11-H004925	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropopclass.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropopclass.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-7f0e16c134e085d5	2	INPUTS	11	html/sql-dropoperator.html	content-change:generated-output	PG11-H004926,PG11-H004927,PG11-H004928	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropoperator.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropoperator.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-41b38b3c44bd9f99	2	INPUTS	11	html/sql-dropopfamily.html	content-change:generated-output	PG11-H004929,PG11-H004930,PG11-H004931	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropopfamily.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropopfamily.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-a5453bea56178ebb	2	INPUTS	11	html/sql-droppolicy.html	content-change:generated-output	PG11-H004932,PG11-H004933	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droppolicy.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droppolicy.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-8c73004e07922875	2	INPUTS	11	html/sql-dropprocedure.html	content-change:generated-output	PG11-H004934	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropprocedure.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropprocedure.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-c81298b5d926f630	2	INPUTS	11	html/sql-droppublication.html	content-change:generated-output	PG11-H004935,PG11-H004936	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droppublication.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droppublication.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-12a1ecf7af94f8ba	2	INPUTS	11	html/sql-droprole.html	content-change:generated-output	PG11-H004937,PG11-H004938,PG11-H004939	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droprole.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droprole.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-3e2edfe2c396382c	2	INPUTS	11	html/sql-droproutine.html	content-change:generated-output	PG11-H004940,PG11-H004941	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droproutine.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droproutine.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-e0ec92990f7ab9e6	2	INPUTS	11	html/sql-droprule.html	content-change:generated-output	PG11-H004942,PG11-H004943,PG11-H004944	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droprule.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droprule.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-0bc417f665a5bcbc	2	INPUTS	11	html/sql-dropschema.html	content-change:generated-output	PG11-H004945,PG11-H004946,PG11-H004947	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropschema.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropschema.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-7b18ff2a6a860c6c	2	INPUTS	11	html/sql-dropsequence.html	content-change:generated-output	PG11-H004948,PG11-H004949,PG11-H004950	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropsequence.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropsequence.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-31ef0f5c01615d9e	2	INPUTS	11	html/sql-dropserver.html	content-change:generated-output	PG11-H004951,PG11-H004952,PG11-H004953	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropserver.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropserver.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-e90927225befa0d2	2	INPUTS	11	html/sql-dropstatistics.html	content-change:generated-output	PG11-H004954,PG11-H004955	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropstatistics.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropstatistics.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-25eb8fb24a2ada95	2	INPUTS	11	html/sql-dropsubscription.html	content-change:generated-output	PG11-H004956,PG11-H004957,PG11-H004958,PG11-H004959,PG11-H004960	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropsubscription.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropsubscription.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-7085cf7a5279cd32	2	INPUTS	11	html/sql-droptable.html	content-change:generated-output	PG11-H004961,PG11-H004962,PG11-H004963	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptable.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptable.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-ce62082ff2fa67ac	2	INPUTS	11	html/sql-droptablespace.html	content-change:generated-output	PG11-H004964,PG11-H004965	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptablespace.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptablespace.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-915bf51aee87a0b1	2	INPUTS	11	html/sql-droptransform.html	content-change:generated-output	PG11-H004966,PG11-H004967,PG11-H004968	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptransform.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptransform.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-08d15e567a2b5e38	2	INPUTS	11	html/sql-droptrigger.html	content-change:generated-output	PG11-H004969,PG11-H004970,PG11-H004971	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptrigger.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptrigger.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-3942a9aa7d057f86	2	INPUTS	11	html/sql-droptsconfig.html	content-change:generated-output	PG11-H004972,PG11-H004973,PG11-H004974	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptsconfig.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptsconfig.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-f05727362f765a1d	2	INPUTS	11	html/sql-droptsdictionary.html	content-change:generated-output	PG11-H004975,PG11-H004976,PG11-H004977	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptsdictionary.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptsdictionary.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-c4bf2b3e697f60de	2	INPUTS	11	html/sql-droptsparser.html	content-change:generated-output	PG11-H004978,PG11-H004979,PG11-H004980	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptsparser.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptsparser.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-60a06658d028e4ac	2	INPUTS	11	html/sql-droptstemplate.html	content-change:generated-output	PG11-H004981,PG11-H004982,PG11-H004983	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptstemplate.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptstemplate.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-f57f95a9a1c8d764	2	INPUTS	11	html/sql-droptype.html	content-change:generated-output	PG11-H004984,PG11-H004985,PG11-H004986	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-droptype.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-droptype.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-8cc138ed0047ff2e	2	INPUTS	11	html/sql-dropuser.html	content-change:generated-output	PG11-H004987	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropuser.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropuser.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-4e44abd4c2f414a2	2	INPUTS	11	html/sql-dropusermapping.html	content-change:generated-output	PG11-H004988,PG11-H004989,PG11-H004990	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropusermapping.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropusermapping.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-a548ec3003f38a0e	2	INPUTS	11	html/sql-dropview.html	content-change:generated-output	PG11-H004991,PG11-H004992,PG11-H004993	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-dropview.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-dropview.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-e5baef83e4f94e8f	2	INPUTS	11	html/sql-end.html	content-change:generated-output	PG11-H004994,PG11-H004995	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-end.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-end.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-52778ebabc9c9ed7	2	INPUTS	11	html/sql-execute.html	content-change:generated-output	PG11-H004996,PG11-H004997	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-execute.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-execute.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-c169a3e396a877e0	2	INPUTS	11	html/sql-explain.html	content-change:generated-output	PG11-H004998,PG11-H004999,PG11-H005000,PG11-H005001,PG11-H005002,PG11-H005003,PG11-H005004,PG11-H005005	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-explain.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-explain.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-7809da0e8cb24049	2	INPUTS	11	html/sql-expressions.html	content-change:generated-output	PG11-H005006,PG11-H005007,PG11-H005008,PG11-H005009,PG11-H005010,PG11-H005011,PG11-H005012,PG11-H005013,PG11-H005014,PG11-H005015,PG11-H005016,PG11-H005017,PG11-H005018	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-expressions.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-expressions.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-8bc09c9372f23f34	2	INPUTS	11	html/sql-fetch.html	content-change:generated-output	PG11-H005019,PG11-H005020,PG11-H005021	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-fetch.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-fetch.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-8d5804d38d94676c	2	INPUTS	11	html/sql-grant.html	content-change:generated-output	PG11-H005022,PG11-H005023,PG11-H005024,PG11-H005025,PG11-H005026,PG11-H005027,PG11-H005028,PG11-H005029,PG11-H005030	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-grant.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-grant.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
FILE-11-f862927f80b476fd	2	INPUTS	11	html/sql-importforeignschema.html	content-change:generated-output	PG11-H005031,PG11-H005032	/Users/vonng/pgsty/pgdoc/en/11.22/html/sql-importforeignschema.html	/Users/vonng/pgsty/pgdoc/tmp/pg10-13-from-14/20260909-150220/inputs/zh/14/html/sql-importforeignschema.html	root:file_and_structure	complete;raw_diff_and_source_disposition_verified	path_equations;raw_diff_reconstruction;final_source_disposition
